timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2016-02-24,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-23,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00015184,0.00016702
2016-02-22,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-21,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-20,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-19,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-18,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-17,1.02000000,1.09999900,1.02000000,1.09999900,1.02000000,1.09999900,1.02000000,1.09999900,0.00550000,0.00604999
2016-02-16,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-15,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-14,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-13,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-12,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-11,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-10,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-09,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-08,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-07,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-06,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-05,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-04,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-03,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-02,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-02-01,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-31,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-30,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-29,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-28,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-27,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-26,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-25,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-24,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-23,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-22,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-21,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-20,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-19,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-18,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-17,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-16,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,1.02000000,0.00000000,0.00000000
2016-01-15,1.15000000,1.15000000,1.02000000,1.02000000,1.15000000,1.15000000,1.02000000,1.02000000,19.15000000,19.53300000
2016-01-14,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-13,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-12,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-11,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-10,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-09,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-08,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-07,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-06,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-05,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-04,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-03,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-02,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2016-01-01,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-31,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-30,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-29,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-28,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-27,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-26,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-25,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-24,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-23,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-22,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-21,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-20,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-19,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-18,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-17,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-16,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-15,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-14,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-13,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-12,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-11,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-10,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-09,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-08,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-07,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-06,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-05,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-04,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-03,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-02,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-12-01,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-30,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-29,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-28,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-27,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-26,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-25,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-24,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-23,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-22,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-21,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-20,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-19,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-18,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-17,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-16,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-15,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-14,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-13,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-12,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-11,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-10,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-09,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-08,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-07,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-06,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-05,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-04,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-03,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-02,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-11-01,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-31,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-30,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-29,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-28,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-27,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-26,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-25,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-24,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-23,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-22,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-21,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-20,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-19,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-18,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-17,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-16,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-15,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-14,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-13,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-12,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-11,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-10,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-09,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-08,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-07,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-06,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-05,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-04,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-03,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-02,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-10-01,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-30,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-29,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-28,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-27,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-26,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-25,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-24,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-23,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-22,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-21,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-20,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-19,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-18,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-17,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-16,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-15,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-14,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-13,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-12,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-11,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-10,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-09,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-08,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-07,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-06,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-05,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-04,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-03,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,1.15000000,0.00000000,0.00000000
2015-09-02,0.96000005,1.15000000,0.96000005,1.15000000,0.96000005,1.15000000,0.96000005,1.15000000,0.00012519,0.00014397
2015-09-01,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00230369,0.00221154
2015-08-31,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-30,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-29,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-28,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-27,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-26,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-25,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-24,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-23,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-22,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-21,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-20,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-19,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-18,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-17,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-16,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-15,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-14,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-13,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-12,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-11,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-10,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-09,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-08,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-07,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-06,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-05,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-04,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-03,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-02,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
2015-08-01,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.96000005,0.00000000,0.00000000
